,home,away,home_total,away_total,home_ml,away_ml,home_rat,away_rat,bet_home,home_win,bet_win,bet_lose,bet_odds,winnings
185,Orlando Magic,Washington Wizards,125,121,1.4166666666666667,2.9,-5.849191857264415,-3.3898110933853416,0,1,0,1,2.9,-100.0
186,New Orleans Pelicans,Golden State Warriors,108,100,1.625,2.4,-0.5093593018062643,0.7095695951871412,0,1,0,1,2.4,-100.0
187,Los Angeles Lakers,Atlanta Hawks,122,101,1.0625,10.0,2.002113488571497,-0.9797304267208033,1,1,1,0,1.0625,6.25
188,New York Knicks,Cleveland Cavaliers,123,105,1.4166666666666667,2.9,-1.3776575013818333,-4.3096922998804,1,1,1,0,1.4166666666666667,41.666666666666686
189,Brooklyn Nets,Indiana Pacers,86,115,1.7142857142857144,2.2,1.5507666832269629,-0.8382516396313262,1,0,0,1,1.7142857142857144,-100.0
190,Toronto Raptors,Charlotte Hornets,132,96,1.25,4.0,2.5734027207204195,-2.6556167949067144,1,1,1,0,1.25,25.0
191,Chicago Bulls,Milwaukee Bucks,101,115,4.0,1.25,-1.683908653442645,5.690196176556934,0,0,1,0,1.25,25.0
192,Houston Rockets,Portland Trailblazers,132,108,1.3225806451612903,3.5,-4.190734912751116,,0,1,0,1,3.5,-100.0
193,Dallas Mavericks,San Antonio Spurs,117,110,1.5,2.7,3.2529267441129175,-0.7090459573831968,1,1,1,0,1.5,50.0
194,Utah Jazz,Minnesota Timberwolves,102,112,1.2,4.75,5.444032665642926,-1.926723951826823,1,0,0,1,1.2,-100.0
195,Pheonix Suns,Boston Celtics,85,99,1.7407407407407407,2.15,,4.979438202404495,0,0,1,0,2.15,115.0
196,Los Angeles Clippers,Oklahoma City Thunder,90,88,1.25,4.0,4.37862351620734,-5.529767726818109,1,1,1,0,1.25,25.0
197,New Orleans Pelicans,Portland Trailblazers,115,104,1.625,2.4,-0.5093593018062643,,0,1,0,1,2.4,-100.0
198,Mephis Grizzlies,Golden State Warriors,95,114,1.3846153846153846,3.1,,0.7095695951871412,0,0,1,0,3.1,210.0
199,Sacramento Kings,Pheonix Suns,120,116,1.6451612903225805,2.35,-3.442680688649372,,0,1,0,1,2.35,-100.0
200,Los Angeles Lakers,Oklahoma City Thunder,112,107,1.1428571428571428,6.0,2.002113488571497,-5.529767726818109,1,1,1,0,1.1428571428571428,14.285714285714278
201,Philadelphia 76ers,New York Knicks,109,104,1.1111111111111112,7.0,3.2263149135805165,-1.3776575013818333,1,1,1,0,1.1111111111111112,11.111111111111114
202,Washington Wizards,San Antonio Spurs,138,132,2.1,1.7692307692307692,-3.3898110933853416,-0.7090459573831968,0,1,0,1,1.7692307692307692,-100.0
203,Miami Heat,Cleveland Cavaliers,124,100,1.2,4.75,2.6168031631855277,-4.3096922998804,1,1,1,0,1.2,20.0
204,Atlanta Hawks,Milwaukee Bucks,127,135,6.0,1.1428571428571428,-0.9797304267208033,5.690196176556934,0,0,1,0,1.1428571428571428,14.285714285714278
205,Dallas Mavericks,Golden State Warriors,142,94,1.0625,10.0,3.2529267441129175,0.7095695951871412,1,1,1,0,1.0625,6.25
206,Brooklyn Nets,Charlotte Hornets,101,91,1.526315789473684,2.6,1.5507666832269629,-2.6556167949067144,1,1,1,0,1.526315789473684,52.63157894736841
207,Toronto Raptors,Orlando Magic,113,97,1.6666666666666665,2.3,2.5734027207204195,-5.849191857264415,1,1,1,0,1.6666666666666665,66.66666666666666
208,Chicago Bulls,Detroit Pistons,109,89,1.9523809523809523,1.8695652173913042,-1.683908653442645,-5.345550810181083,1,1,1,0,1.9523809523809523,95.23809523809524
209,Minnesota Timberwolves,Utah Jazz,95,103,2.3,1.6666666666666665,-1.926723951826823,5.444032665642926,0,0,1,0,1.6666666666666665,66.66666666666666
210,Denver Nuggets,Houston Rockets,105,95,1.8,2.05,2.453386720352784,-4.190734912751116,1,1,1,0,1.8,80.0
211,Los Angeles Clippers,Boston Celtics,107,104,1.3333333333333333,3.4,4.37862351620734,4.979438202404495,0,1,0,1,3.4,-100.0
212,Milwaukee Bucks,Portland Trailblazers,137,129,1.0833333333333333,8.5,5.690196176556934,,0,1,0,1,8.5,-100.0
213,Pheonix Suns,New Orleans Pelicans,121,124,1.6451612903225805,2.35,,-0.5093593018062643,0,0,1,0,2.35,135.0
214,Detroit Pistons,Atlanta Hawks,128,103,1.3773584905660377,3.15,-5.345550810181083,-0.9797304267208033,0,1,0,1,3.15,-100.0
215,Washington Wizards,Charlotte Hornets,125,118,1.4,3.0,-3.3898110933853416,-2.6556167949067144,0,1,0,1,3.0,-100.0
216,Brooklyn Nets,Sacramento Kings,116,97,1.7407407407407407,2.15,1.5507666832269629,-3.442680688649372,1,1,1,0,1.7407407407407407,74.07407407407408
217,Philadelphia 76ers,San Antonio Spurs,115,104,1.3333333333333333,3.4,3.2263149135805165,-0.7090459573831968,1,1,1,0,1.3333333333333333,33.333333333333314
218,Chicago Bulls,Miami Heat,108,116,2.6,1.526315789473684,-1.683908653442645,2.6168031631855277,0,0,1,0,1.526315789473684,52.63157894736841
219,Oklahoma City Thunder,Los Angeles Lakers,127,130,2.7,1.5,-5.529767726818109,2.002113488571497,0,0,1,0,1.5,50.0
220,Dallas Mavericks,Cleveland Cavaliers,143,101,1.1538461538461537,5.5,3.2529267441129175,-4.3096922998804,1,1,1,0,1.1538461538461537,15.384615384615373
221,Denver Nuggets,Boston Celtics,96,92,1.4761904761904763,2.75,2.453386720352784,4.979438202404495,0,1,0,1,2.75,-100.0
222,Utah Jazz,Golden State Warriors,113,109,1.0285714285714285,14.0,5.444032665642926,0.7095695951871412,1,1,1,0,1.0285714285714285,2.857142857142847
223,Los Angeles Clippers,Houston Rockets,122,119,1.4761904761904763,2.75,4.37862351620734,-4.190734912751116,1,1,1,0,1.4761904761904763,47.61904761904762
224,Minnesota Timberwolves,Pheonix Suns,98,100,1.5,2.7,-1.926723951826823,,0,0,1,0,2.7,170.0
225,Charlotte Hornets,Chicago Bulls,115,116,2.1,1.7692307692307692,-2.6556167949067144,-1.683908653442645,0,0,1,0,1.7692307692307692,76.9230769230769
226,Indiana Pacers,Orlando Magic,111,106,1.3636363636363638,3.25,-0.8382516396313262,-5.849191857264415,1,1,1,0,1.3636363636363638,36.363636363636374
227,Philadelphia 76ers,Miami Heat,113,86,1.4,3.0,3.2263149135805165,2.6168031631855277,1,1,1,0,1.4,40.0
228,New York Knicks,San Antonio Spurs,104,111,2.35,1.6451612903225805,-1.3776575013818333,-0.7090459573831968,0,0,1,0,1.6451612903225805,64.51612903225805
229,Atlanta Hawks,Toronto Raptors,116,119,3.6,1.303030303030303,-0.9797304267208033,2.5734027207204195,0,0,1,0,1.303030303030303,30.30303030303031
230,Mephis Grizzlies,Los Angeles Lakers,108,109,3.8,1.2777777777777777,,2.002113488571497,0,0,1,0,1.2777777777777777,27.77777777777777
231,Cleveland Cavaliers,Portland Trailblazers,110,104,3.25,1.3636363636363638,-4.3096922998804,,0,1,0,1,1.3636363636363638,-100.0
232,Milwaukee Bucks,Detroit Pistons,104,90,1.0833333333333333,8.5,5.690196176556934,-5.345550810181083,1,1,1,0,1.0833333333333333,8.333333333333329
233,Utah Jazz,New Orleans Pelicans,128,120,1.4166666666666667,2.9,5.444032665642926,-0.5093593018062643,1,1,1,0,1.4166666666666667,41.666666666666686
234,Houston Rockets,Dallas Mavericks,123,137,1.4166666666666667,2.9,-4.190734912751116,3.2529267441129175,0,0,1,0,2.9,190.0
235,Washington Wizards,Sacramento Kings,106,113,1.7407407407407407,2.15,-3.3898110933853416,-3.442680688649372,1,0,0,1,1.7407407407407407,-100.0
236,New York Knicks,Brooklyn Nets,101,103,2.15,1.7407407407407407,-1.3776575013818333,1.5507666832269629,0,0,1,0,1.7407407407407407,74.07407407407408
237,Denver Nuggets,Pheonix Suns,116,104,1.1428571428571428,6.0,2.453386720352784,,0,1,0,1,6.0,-100.0
238,Los Angeles Clippers,New Orleans Pelicans,134,109,1.0833333333333333,8.5,4.37862351620734,-0.5093593018062643,1,1,1,0,1.0833333333333333,8.333333333333329
239,Detroit Pistons,Orlando Magic,103,88,1.526315789473684,2.6,-5.345550810181083,-5.849191857264415,1,1,1,0,1.526315789473684,52.63157894736841
240,Indiana Pacers,Mephis Grizzlies,126,114,1.2,4.75,-0.8382516396313262,,0,1,0,1,4.75,-100.0
241,Cleveland Cavaliers,Brooklyn Nets,106,108,1.8333333333333335,2.0,-4.3096922998804,1.5507666832269629,0,0,1,0,2.0,100.0
242,Toronto Raptors,Philadelphia 76ers,101,96,2.05,1.8,2.5734027207204195,3.2263149135805165,0,1,0,1,1.8,-100.0
243,Boston Celtics,Sacramento Kings,103,102,1.3448275862068966,3.35,4.979438202404495,-3.442680688649372,1,1,1,0,1.3448275862068966,34.48275862068965
244,Miami Heat,Charlotte Hornets,117,100,1.1428571428571428,6.0,2.6168031631855277,-2.6556167949067144,1,1,1,0,1.1428571428571428,14.285714285714278
245,Atlanta Hawks,Minnesota Timberwolves,113,125,2.6,1.526315789473684,-0.9797304267208033,-1.926723951826823,1,0,0,1,2.6,-100.0
246,Milwaukee Bucks,Utah Jazz,122,118,1.2352941176470589,4.25,5.690196176556934,5.444032665642926,1,1,1,0,1.2352941176470589,23.529411764705884
247,Chicago Bulls,Portland Trailblazers,94,117,2.0,1.8333333333333335,-1.683908653442645,,0,0,1,0,1.8333333333333335,83.33333333333334
248,San Antonio Spurs,Los Angeles Lakers,104,114,2.7,1.5,-0.7090459573831968,2.002113488571497,0,0,1,0,1.5,50.0
249,Golden State Warriors,Oklahoma City Thunder,97,100,3.6,1.303030303030303,0.7095695951871412,-5.529767726818109,1,0,0,1,3.6,-100.0
250,Dallas Mavericks,Los Angeles Clippers,99,114,2.05,1.8,3.2529267441129175,4.37862351620734,0,0,1,0,1.8,80.0
251,Denver Nuggets,Washington Wizards,117,104,1.1538461538461537,5.5,2.453386720352784,-3.3898110933853416,1,1,1,0,1.1538461538461537,15.384615384615373
252,Indiana Pacers,Utah Jazz,121,102,1.9090909090909092,1.9090909090909092,-0.8382516396313262,5.444032665642926,0,1,0,1,1.9090909090909092,-100.0
253,Boston Celtics,Brooklyn Nets,121,110,1.25,4.0,4.979438202404495,1.5507666832269629,1,1,1,0,1.25,25.0
254,Philadelphia 76ers,Sacramento Kings,97,91,1.2,4.75,3.2263149135805165,-3.442680688649372,1,1,1,0,1.2,20.0
255,Cleveland Cavaliers,Orlando Magic,104,116,1.9090909090909092,1.9090909090909092,-4.3096922998804,-5.849191857264415,1,0,0,1,1.9090909090909092,-100.0
256,Charlotte Hornets,Detroit Pistons,102,101,2.5,1.5555555555555556,-2.6556167949067144,-5.345550810181083,1,1,1,0,2.5,150.0
257,Toronto Raptors,New York Knicks,126,98,1.1666666666666667,5.25,2.5734027207204195,-1.3776575013818333,1,1,1,0,1.1666666666666667,16.66666666666667
258,Milwaukee Bucks,Atlanta Hawks,111,102,1.0625,10.0,5.690196176556934,-0.9797304267208033,1,1,1,0,1.0625,6.25
259,Mephis Grizzlies,Los Angeles Clippers,119,121,3.25,1.3636363636363638,,4.37862351620734,0,0,1,0,1.3636363636363638,36.363636363636374
260,Houston Rockets,Miami Heat,117,108,1.3225806451612903,3.5,-4.190734912751116,2.6168031631855277,0,1,0,1,3.5,-100.0
261,San Antonio Spurs,Minnesota Timberwolves,101,113,1.6666666666666665,2.3,-0.7090459573831968,-1.926723951826823,1,0,0,1,1.6666666666666665,-100.0
262,Pheonix Suns,Washington Wizards,132,140,1.3448275862068966,3.35,,-3.3898110933853416,0,0,1,0,3.35,235.0
263,New Orleans Pelicans,Los Angeles Lakers,110,114,3.6,1.303030303030303,-0.5093593018062643,2.002113488571497,0,0,1,0,1.303030303030303,30.30303030303031
264,Portland Trailblazers,Oklahoma City Thunder,136,119,1.6896551724137931,2.25,,-5.529767726818109,0,1,0,1,2.25,-100.0
265,Golden State Warriors,Chicago Bulls,104,90,2.1,1.7692307692307692,0.7095695951871412,-1.683908653442645,1,1,1,0,2.1,110.0
266,Brooklyn Nets,Boston Celtics,112,107,2.5,1.5555555555555556,1.5507666832269629,4.979438202404495,0,1,0,1,1.5555555555555556,-100.0
267,Detroit Pistons,Charlotte Hornets,107,110,1.303030303030303,3.6,-5.345550810181083,-2.6556167949067144,0,0,1,0,3.6,260.0
268,Orlando Magic,Toronto Raptors,83,90,2.3,1.6666666666666665,-5.849191857264415,2.5734027207204195,0,0,1,0,1.6666666666666665,66.66666666666666
269,New York Knicks,Philadelphia 76ers,95,101,3.3,1.3571428571428572,-1.3776575013818333,3.2263149135805165,0,0,1,0,1.3571428571428572,35.71428571428572
270,Cleveland Cavaliers,Milwaukee Bucks,110,119,6.0,1.1428571428571428,-4.3096922998804,5.690196176556934,0,0,1,0,1.1428571428571428,14.285714285714278
271,Indiana Pacers,Atlanta Hawks,105,104,1.1428571428571428,6.0,-0.8382516396313262,-0.9797304267208033,1,1,1,0,1.1428571428571428,14.285714285714278
272,Miami Heat,Golden State Warriors,122,105,1.1333333333333333,6.25,2.6168031631855277,0.7095695951871412,1,1,1,0,1.1333333333333333,13.333333333333329
273,Oklahoma City Thunder,New Orleans Pelicans,109,104,1.5128205128205128,2.65,-5.529767726818109,-0.5093593018062643,0,1,0,1,2.65,-100.0
274,Mephis Grizzlies,Utah Jazz,94,103,3.6,1.303030303030303,,5.444032665642926,0,0,1,0,1.303030303030303,30.30303030303031
275,San Antonio Spurs,Los Angeles Clippers,107,97,2.8,1.4545454545454546,-0.7090459573831968,4.37862351620734,0,1,0,1,1.4545454545454546,-100.0
276,Pheonix Suns,Dallas Mavericks,113,120,2.15,1.7407407407407407,,3.2529267441129175,0,0,1,0,1.7407407407407407,74.07407407407408
277,Portland Trailblazers,Chicago Bulls,107,103,1.3333333333333333,3.4,,-1.683908653442645,0,1,0,1,3.4,-100.0
278,Los Angeles Lakers,Washington Wizards,125,103,1.1333333333333333,6.25,2.002113488571497,-3.3898110933853416,1,1,1,0,1.1333333333333333,13.333333333333329
279,Sacramento Kings,Denver Nuggets,100,97,2.55,1.5405405405405406,-3.442680688649372,2.453386720352784,0,1,0,1,1.5405405405405406,-100.0
280,Philadelphia 76ers,Indiana Pacers,119,116,1.3846153846153846,3.1,3.2263149135805165,-0.8382516396313262,1,1,1,0,1.3846153846153846,38.46153846153845
281,Milwaukee Bucks,Charlotte Hornets,137,96,1.0666666666666667,9.5,5.690196176556934,-2.6556167949067144,1,1,1,0,1.0666666666666667,6.666666666666671
282,Houston Rockets,Atlanta Hawks,158,111,1.0666666666666667,9.5,-4.190734912751116,-0.9797304267208033,0,1,0,1,9.5,-100.0
283,Brooklyn Nets,Miami Heat,106,109,2.55,1.5405405405405406,1.5507666832269629,2.6168031631855277,0,0,1,0,1.5405405405405406,54.05405405405406
284,New York Knicks,Boston Celtics,104,113,4.0,1.25,-1.3776575013818333,4.979438202404495,0,0,1,0,1.25,25.0
285,Minnesota Timberwolves,Mephis Grizzlies,107,115,1.1,7.5,-1.926723951826823,,0,0,1,0,7.5,650.0
286,Los Angeles Lakers,Dallas Mavericks,100,114,1.3636363636363638,3.25,2.002113488571497,3.2529267441129175,0,0,1,0,3.25,225.0
287,Detroit Pistons,San Antonio Spurs,132,98,1.7142857142857144,2.2,-5.345550810181083,-0.7090459573831968,0,1,0,1,2.2,-100.0
288,New Orleans Pelicans,Oklahoma City Thunder,104,107,1.7142857142857144,2.2,-0.5093593018062643,-5.529767726818109,1,0,0,1,1.7142857142857144,-100.0
289,Orlando Magic,Golden State Warriors,100,96,1.2857142857142856,3.75,-5.849191857264415,0.7095695951871412,0,1,0,1,3.75,-100.0
290,Toronto Raptors,Utah Jazz,130,110,1.7692307692307692,2.1,2.5734027207204195,5.444032665642926,0,1,0,1,2.1,-100.0
291,Los Angeles Clippers,Washington Wizards,150,125,1.1,7.5,4.37862351620734,-3.3898110933853416,1,1,1,0,1.1,10.000000000000014
292,Philadelphia 76ers,Utah Jazz,103,94,1.4545454545454546,2.8,3.2263149135805165,5.444032665642926,0,1,0,1,2.8,-100.0
293,Charlotte Hornets,Pheonix Suns,104,109,2.45,1.5882352941176472,-2.6556167949067144,,0,0,1,0,1.5882352941176472,58.823529411764724
294,Atlanta Hawks,Golden State Warriors,104,79,1.3846153846153846,3.1,-0.9797304267208033,0.7095695951871412,0,1,0,1,3.1,-100.0
295,Mephis Grizzlies,Indiana Pacers,104,117,4.5,1.2222222222222223,,-0.8382516396313262,0,0,1,0,1.2222222222222223,22.22222222222223
296,Milwaukee Bucks,New York Knicks,132,88,1.0333333333333334,13.0,5.690196176556934,-1.3776575013818333,1,1,1,0,1.0333333333333334,3.333333333333343
297,Sacramento Kings,Chicago Bulls,106,113,1.4545454545454546,2.8,-3.442680688649372,-1.683908653442645,0,0,1,0,2.8,180.0
298,Cleveland Cavaliers,Detroit Pistons,94,127,2.42,1.606060606060606,-4.3096922998804,-5.345550810181083,1,0,0,1,2.42,-100.0
299,Washington Wizards,Orlando Magic,120,127,1.9090909090909092,1.9090909090909092,-3.3898110933853416,-5.849191857264415,1,0,0,1,1.9090909090909092,-100.0
300,New Orleans Pelicans,Dallas Mavericks,97,118,2.7,1.5,-0.5093593018062643,3.2529267441129175,0,0,1,0,1.5,50.0
301,Toronto Raptors,Miami Heat,110,121,1.4166666666666667,2.9,2.5734027207204195,2.6168031631855277,0,0,1,0,2.9,190.0
302,San Antonio Spurs,Houston Rockets,135,133,3.6,1.303030303030303,-0.7090459573831968,-4.190734912751116,1,1,1,0,3.6,260.0
303,Denver Nuggets,Los Angeles Lakers,96,105,1.7407407407407407,2.15,2.453386720352784,2.002113488571497,1,0,0,1,1.7407407407407407,-100.0
304,Los Angeles Clippers,Portland Trailblazers,117,97,1.2222222222222223,4.5,4.37862351620734,,0,1,0,1,4.5,-100.0
305,Detroit Pistons,Milwaukee Bucks,103,127,4.75,1.2,-5.345550810181083,5.690196176556934,0,0,1,0,1.2,20.0
306,Orlando Magic,Pheonix Suns,128,114,2.05,1.8,-5.849191857264415,,0,1,0,1,1.8,-100.0
307,Charlotte Hornets,Golden State Warriors,106,91,1.7142857142857144,2.2,-2.6556167949067144,0.7095695951871412,0,1,0,1,2.2,-100.0
308,Atlanta Hawks,Brooklyn Nets,118,130,2.3,1.6666666666666665,-0.9797304267208033,1.5507666832269629,0,0,1,0,1.6666666666666665,66.66666666666666
309,Boston Celtics,Miami Heat,112,93,1.434782608695652,2.85,4.979438202404495,2.6168031631855277,1,1,1,0,1.434782608695652,43.47826086956522
310,Chicago Bulls,Mephis Grizzlies,106,99,1.3333333333333333,3.4,-1.683908653442645,,0,1,0,1,3.4,-100.0
311,Oklahoma City Thunder,Indiana Pacers,100,107,2.05,1.8,-5.529767726818109,-0.8382516396313262,0,0,1,0,1.8,80.0
312,Dallas Mavericks,Minnesota Timberwolves,121,114,1.4166666666666667,2.9,3.2529267441129175,-1.926723951826823,1,1,1,0,1.4166666666666667,41.666666666666686
313,Utah Jazz,Los Angeles Lakers,96,121,1.8,2.05,5.444032665642926,2.002113488571497,1,0,0,1,1.8,-100.0
314,Portland Trailblazers,Sacramento Kings,127,116,1.4545454545454546,2.8,,-3.442680688649372,0,1,0,1,2.8,-100.0
315,Washington Wizards,Philadelphia 76ers,119,113,3.9,1.263157894736842,-3.3898110933853416,3.2263149135805165,0,1,0,1,1.263157894736842,-100.0
316,Toronto Raptors,Houston Rockets,109,119,1.7692307692307692,2.1,2.5734027207204195,-4.190734912751116,1,0,0,1,1.7692307692307692,-100.0
317,New York Knicks,Denver Nuggets,92,129,4.2,1.2380952380952381,-1.3776575013818333,2.453386720352784,0,0,1,0,1.2380952380952381,23.80952380952381
318,New Orleans Pelicans,Pheonix Suns,132,139,1.5405405405405406,2.55,-0.5093593018062643,,0,0,1,0,2.55,154.99999999999997
319,Detroit Pistons,Indiana Pacers,108,101,2.05,1.8,-5.345550810181083,-0.8382516396313262,0,1,0,1,1.8,-100.0
320,Cleveland Cavaliers,Orlando Magic,87,93,2.6,1.526315789473684,-4.3096922998804,-5.849191857264415,1,0,0,1,2.6,-100.0
321,Charlotte Hornets,Brooklyn Nets,104,111,2.3,1.6666666666666665,-2.6556167949067144,1.5507666832269629,0,0,1,0,1.6666666666666665,66.66666666666666
322,Oklahoma City Thunder,Minnesota Timberwolves,139,127,1.5882352941176472,2.45,-5.529767726818109,-1.926723951826823,0,1,0,1,2.45,-100.0
323,Miami Heat,Washington Wizards,112,103,1.1818181818181819,5.0,2.6168031631855277,-3.3898110933853416,1,1,1,0,1.1818181818181819,18.181818181818187
324,Chicago Bulls,Golden State Warriors,98,100,1.526315789473684,2.6,-1.683908653442645,0.7095695951871412,0,0,1,0,2.6,160.0
325,Boston Celtics,Denver Nuggets,108,95,1.625,2.4,4.979438202404495,2.453386720352784,1,1,1,0,1.625,62.5
326,Milwaukee Bucks,Los Angeles Clippers,119,91,1.526315789473684,2.6,5.690196176556934,4.37862351620734,1,1,1,0,1.526315789473684,52.63157894736841
327,San Antonio Spurs,Sacramento Kings,105,104,1.5405405405405406,2.55,-0.7090459573831968,-3.442680688649372,1,1,1,0,1.5405405405405406,54.05405405405406
328,Portland Trailblazers,Los Angeles Lakers,113,136,2.7,1.5,,2.002113488571497,0,0,1,0,1.5,50.0
329,Dallas Mavericks,New Orleans Pelicans,130,84,1.2222222222222223,4.5,3.2529267441129175,-0.5093593018062643,1,1,1,0,1.2222222222222223,22.22222222222223
330,Philadelphia 76ers,Cleveland Cavaliers,141,94,1.1428571428571428,6.0,3.2263149135805165,-4.3096922998804,1,1,1,0,1.1428571428571428,14.285714285714278
331,New York Knicks,Indiana Pacers,103,104,2.8,1.4545454545454546,-1.3776575013818333,-0.8382516396313262,0,0,1,0,1.4545454545454546,45.45454545454547
332,Houston Rockets,Pheonix Suns,115,109,1.1333333333333333,6.25,-4.190734912751116,,0,1,0,1,6.25,-100.0
333,Utah Jazz,Mephis Grizzlies,126,112,1.125,6.5,5.444032665642926,,0,1,0,1,6.5,-100.0
334,Brooklyn Nets,Denver Nuggets,105,102,2.55,1.5405405405405406,1.5507666832269629,2.453386720352784,0,1,0,1,1.5405405405405406,-100.0
335,Charlotte Hornets,Atlanta Hawks,107,122,1.8,2.05,-2.6556167949067144,-0.9797304267208033,0,0,1,0,2.05,104.99999999999997
336,Philadelphia 76ers,Toronto Raptors,110,104,1.6666666666666665,2.3,3.2263149135805165,2.5734027207204195,1,1,1,0,1.6666666666666665,66.66666666666666
337,Miami Heat,Chicago Bulls,110,105,1.3225806451612903,3.5,2.6168031631855277,-1.683908653442645,1,1,1,0,1.3225806451612903,32.258064516129025
338,Washington Wizards,Los Angeles Clippers,119,135,4.5,1.2222222222222223,-3.3898110933853416,4.37862351620734,0,0,1,0,1.2222222222222223,22.22222222222223
339,Dallas Mavericks,Sacramento Kings,106,110,1.2325581395348837,4.3,3.2529267441129175,-3.442680688649372,1,0,0,1,1.2325581395348837,-100.0
340,Portland Trailblazers,Oklahoma City Thunder,96,108,1.5555555555555556,2.5,,-5.529767726818109,0,0,1,0,2.5,150.0
